          ** sch_path: /home/toind/eda/adc/circuit_model/tb/vco_tb.sch
          Transient Analysis  Thu Oct 19 16:03:05  2023
--------------------------------------------------------------------------------
Index   time            pha_1           pha_2           pha_3           
--------------------------------------------------------------------------------
0	0.000000e+00	6.821690e-01	6.822473e-01	6.819390e-01	
1	1.000000e-12	6.821695e-01	6.822476e-01	6.819393e-01	
2	2.000000e-12	6.821699e-01	6.822477e-01	6.819394e-01	
3	4.000000e-12	6.821706e-01	6.822479e-01	6.819396e-01	
4	8.000000e-12	6.821720e-01	6.822483e-01	6.819399e-01	
5	1.600000e-11	6.821749e-01	6.822490e-01	6.819404e-01	
6	3.200000e-11	6.821817e-01	6.822503e-01	6.819414e-01	
7	6.400000e-11	6.822086e-01	6.822553e-01	6.819450e-01	
8	1.000000e-10	6.822596e-01	6.822631e-01	6.819499e-01	
9	1.064000e-10	6.822612e-01	6.822621e-01	6.819488e-01	
10	1.192000e-10	6.822657e-01	6.822621e-01	6.819485e-01	
11	1.448000e-10	6.822713e-01	6.822634e-01	6.819496e-01	
12	1.960000e-10	6.822788e-01	6.822658e-01	6.819516e-01	
13	2.984000e-10	6.822900e-01	6.822704e-01	6.819558e-01	
14	5.032000e-10	6.823072e-01	6.822789e-01	6.819637e-01	
15	9.128000e-10	6.823344e-01	6.822953e-01	6.819794e-01	
16	1.732000e-09	6.823797e-01	6.823269e-01	6.820101e-01	
17	2.732000e-09	6.824299e-01	6.823651e-01	6.820475e-01	
18	3.732000e-09	6.824778e-01	6.824028e-01	6.820846e-01	
19	4.732000e-09	6.825239e-01	6.824404e-01	6.821216e-01	
20	5.732000e-09	6.825683e-01	6.824777e-01	6.821584e-01	
21	6.732000e-09	6.826112e-01	6.825149e-01	6.821952e-01	
22	7.732000e-09	6.826527e-01	6.825518e-01	6.822318e-01	
23	8.732000e-09	6.826933e-01	6.825886e-01	6.822683e-01	
24	9.732000e-09	6.827332e-01	6.826252e-01	6.823047e-01	
25	1.073200e-08	6.827724e-01	6.826617e-01	6.823411e-01	
26	1.173200e-08	6.828112e-01	6.826981e-01	6.823773e-01	
27	1.273200e-08	6.828496e-01	6.827345e-01	6.824136e-01	
28	1.373200e-08	6.828877e-01	6.827707e-01	6.824497e-01	
29	1.473200e-08	6.829255e-01	6.828069e-01	6.824858e-01	
30	1.573200e-08	6.829631e-01	6.828430e-01	6.825217e-01	
31	1.673200e-08	6.830004e-01	6.828791e-01	6.825577e-01	
32	1.773200e-08	6.830376e-01	6.829150e-01	6.825936e-01	
33	1.873200e-08	6.830745e-01	6.829509e-01	6.826294e-01	
34	1.973200e-08	6.831113e-01	6.829867e-01	6.826651e-01	
35	2.010000e-08	6.831248e-01	6.829999e-01	6.826783e-01	
36	2.011000e-08	6.831213e-01	6.829994e-01	6.826780e-01	
37	2.013000e-08	6.831173e-01	6.829996e-01	6.826785e-01	
38	2.017000e-08	6.830979e-01	6.829980e-01	6.826780e-01	
39	2.020000e-08	6.830782e-01	6.829969e-01	6.826780e-01	
40	2.020800e-08	6.830775e-01	6.829977e-01	6.826789e-01	
41	2.022400e-08	6.830768e-01	6.829987e-01	6.826800e-01	
42	2.025600e-08	6.830777e-01	6.829998e-01	6.826811e-01	
43	2.032000e-08	6.830786e-01	6.830019e-01	6.826833e-01	
44	2.044800e-08	6.830806e-01	6.830062e-01	6.826877e-01	
45	2.066199e-08	6.830864e-01	6.830136e-01	6.826953e-01	
46	2.108996e-08	6.830994e-01	6.830286e-01	6.827104e-01	
47	2.194590e-08	6.831277e-01	6.830589e-01	6.827407e-01	
48	2.294590e-08	6.831615e-01	6.830942e-01	6.827761e-01	
49	2.394590e-08	6.831959e-01	6.831296e-01	6.828115e-01	
50	2.494590e-08	6.832302e-01	6.831649e-01	6.828469e-01	
51	2.594590e-08	6.832648e-01	6.832002e-01	6.828822e-01	
52	2.694590e-08	6.832993e-01	6.832354e-01	6.829175e-01	
53	2.794590e-08	6.833339e-01	6.832706e-01	6.829527e-01	
54	2.894590e-08	6.833684e-01	6.833057e-01	6.829878e-01	
55	2.994590e-08	6.834030e-01	6.833408e-01	6.830229e-01	
56	3.094590e-08	6.834375e-01	6.833758e-01	6.830579e-01	
57	3.194590e-08	6.834720e-01	6.834108e-01	6.830929e-01	
58	3.294590e-08	6.835064e-01	6.834457e-01	6.831278e-01	
59	3.394590e-08	6.835408e-01	6.834806e-01	6.831627e-01	
60	3.494590e-08	6.835751e-01	6.835153e-01	6.831975e-01	
61	3.594590e-08	6.836095e-01	6.835501e-01	6.832323e-01	
62	3.694590e-08	6.836437e-01	6.835848e-01	6.832670e-01	
63	3.794590e-08	6.836780e-01	6.836194e-01	6.833016e-01	
64	3.894590e-08	6.837121e-01	6.836540e-01	6.833362e-01	
65	3.994590e-08	6.837463e-01	6.836885e-01	6.833707e-01	
66	4.094590e-08	6.837803e-01	6.837230e-01	6.834052e-01	
67	4.194590e-08	6.838144e-01	6.837574e-01	6.834396e-01	
68	4.294590e-08	6.838483e-01	6.837917e-01	6.834739e-01	
69	4.394590e-08	6.838823e-01	6.838260e-01	6.835082e-01	
70	4.494590e-08	6.839161e-01	6.838602e-01	6.835425e-01	
71	4.594590e-08	6.839500e-01	6.838944e-01	6.835767e-01	
72	4.694590e-08	6.839838e-01	6.839285e-01	6.836108e-01	
73	4.794590e-08	6.840175e-01	6.839626e-01	6.836448e-01	
74	4.894590e-08	6.840511e-01	6.839966e-01	6.836788e-01	
75	4.994590e-08	6.840848e-01	6.840305e-01	6.837128e-01	
76	5.094590e-08	6.841183e-01	6.840644e-01	6.837466e-01	
77	5.194590e-08	6.841518e-01	6.840982e-01	6.837805e-01	
78	5.294590e-08	6.841853e-01	6.841320e-01	6.838142e-01	
79	5.394590e-08	6.842187e-01	6.841657e-01	6.838480e-01	
80	5.494590e-08	6.842520e-01	6.841994e-01	6.838816e-01	
81	5.594590e-08	6.842853e-01	6.842330e-01	6.839152e-01	
82	5.694590e-08	6.843185e-01	6.842665e-01	6.839487e-01	
83	5.794590e-08	6.843517e-01	6.843000e-01	6.839822e-01	
84	5.894590e-08	6.843848e-01	6.843334e-01	6.840156e-01	
85	5.994590e-08	6.844179e-01	6.843667e-01	6.840490e-01	
86	6.094590e-08	6.844509e-01	6.844000e-01	6.840822e-01	
87	6.194590e-08	6.844838e-01	6.844332e-01	6.841155e-01	
88	6.294590e-08	6.845167e-01	6.844664e-01	6.841487e-01	
89	6.394590e-08	6.845496e-01	6.844995e-01	6.841818e-01	
90	6.494590e-08	6.845823e-01	6.845326e-01	6.842148e-01	
91	6.594590e-08	6.846151e-01	6.845656e-01	6.842478e-01	
92	6.694590e-08	6.846477e-01	6.845985e-01	6.842808e-01	
93	6.794590e-08	6.846803e-01	6.846314e-01	6.843136e-01	
94	6.894590e-08	6.847129e-01	6.846642e-01	6.843465e-01	
95	6.994590e-08	6.847454e-01	6.846970e-01	6.843792e-01	
96	7.094590e-08	6.847778e-01	6.847297e-01	6.844119e-01	
97	7.194590e-08	6.848102e-01	6.847623e-01	6.844446e-01	
98	7.294590e-08	6.848425e-01	6.847949e-01	6.844771e-01	
99	7.394590e-08	6.848748e-01	6.848274e-01	6.845097e-01	
100	7.494590e-08	6.849070e-01	6.848599e-01	6.845421e-01	
101	7.594590e-08	6.849391e-01	6.848923e-01	6.845745e-01	
102	7.694590e-08	6.849712e-01	6.849246e-01	6.846068e-01	
103	7.794590e-08	6.850033e-01	6.849569e-01	6.846391e-01	
104	7.894590e-08	6.850352e-01	6.849891e-01	6.846713e-01	
105	7.994590e-08	6.850672e-01	6.850213e-01	6.847035e-01	
106	8.094590e-08	6.850990e-01	6.850534e-01	6.847356e-01	
107	8.194590e-08	6.851308e-01	6.850854e-01	6.847677e-01	
108	8.294590e-08	6.851625e-01	6.851174e-01	6.847996e-01	
109	8.394590e-08	6.851942e-01	6.851493e-01	6.848316e-01	
110	8.494590e-08	6.852259e-01	6.851812e-01	6.848634e-01	
111	8.594590e-08	6.852574e-01	6.852130e-01	6.848952e-01	
112	8.694590e-08	6.852889e-01	6.852447e-01	6.849269e-01	
113	8.794590e-08	6.853204e-01	6.852764e-01	6.849586e-01	
114	8.894590e-08	6.853518e-01	6.853080e-01	6.849902e-01	
115	8.994590e-08	6.853831e-01	6.853396e-01	6.850218e-01	
116	9.094590e-08	6.854144e-01	6.853711e-01	6.850533e-01	
117	9.194590e-08	6.854456e-01	6.854025e-01	6.850847e-01	
118	9.294590e-08	6.854768e-01	6.854339e-01	6.851161e-01	
119	9.394590e-08	6.855079e-01	6.854652e-01	6.851474e-01	
120	9.494590e-08	6.855389e-01	6.854965e-01	6.851787e-01	
121	9.594590e-08	6.855699e-01	6.855277e-01	6.852099e-01	
122	9.694590e-08	6.856008e-01	6.855588e-01	6.852410e-01	
123	9.794590e-08	6.856317e-01	6.855899e-01	6.852721e-01	
124	9.894590e-08	6.856625e-01	6.856209e-01	6.853031e-01	
125	9.994590e-08	6.856932e-01	6.856519e-01	6.853341e-01	
126	1.009459e-07	6.857239e-01	6.856828e-01	6.853650e-01	
127	1.019459e-07	6.857545e-01	6.857136e-01	6.853958e-01	
128	1.029459e-07	6.857851e-01	6.857444e-01	6.854266e-01	
129	1.039459e-07	6.858156e-01	6.857751e-01	6.854573e-01	
130	1.049459e-07	6.858461e-01	6.858057e-01	6.854880e-01	
131	1.059459e-07	6.858765e-01	6.858363e-01	6.855186e-01	
132	1.069459e-07	6.859068e-01	6.858669e-01	6.855491e-01	
133	1.079459e-07	6.859371e-01	6.858973e-01	6.855796e-01	
134	1.089459e-07	6.859673e-01	6.859278e-01	6.856100e-01	
135	1.099459e-07	6.859974e-01	6.859581e-01	6.856403e-01	
136	1.109459e-07	6.860275e-01	6.859884e-01	6.856706e-01	
137	1.119459e-07	6.860576e-01	6.860186e-01	6.857009e-01	
138	1.129459e-07	6.860875e-01	6.860488e-01	6.857310e-01	
139	1.139459e-07	6.861175e-01	6.860789e-01	6.857611e-01	
140	1.149459e-07	6.861473e-01	6.861090e-01	6.857912e-01	
141	1.159459e-07	6.861771e-01	6.861389e-01	6.858212e-01	
142	1.169459e-07	6.862068e-01	6.861689e-01	6.858511e-01	
143	1.179459e-07	6.862365e-01	6.861987e-01	6.858810e-01	
144	1.189459e-07	6.862661e-01	6.862285e-01	6.859108e-01	
145	1.199459e-07	6.862957e-01	6.862583e-01	6.859405e-01	
146	1.209459e-07	6.863252e-01	6.862880e-01	6.859702e-01	
147	1.219459e-07	6.863546e-01	6.863176e-01	6.859998e-01	
148	1.229459e-07	6.863840e-01	6.863471e-01	6.860294e-01	
149	1.239459e-07	6.864133e-01	6.863767e-01	6.860589e-01	
150	1.249459e-07	6.864426e-01	6.864061e-01	6.860883e-01	
151	1.259459e-07	6.864718e-01	6.864355e-01	6.861177e-01	
152	1.269459e-07	6.865009e-01	6.864648e-01	6.861470e-01	
153	1.279459e-07	6.865300e-01	6.864940e-01	6.861763e-01	
154	1.289459e-07	6.865590e-01	6.865232e-01	6.862054e-01	
155	1.299459e-07	6.865880e-01	6.865524e-01	6.862346e-01	
156	1.309459e-07	6.866169e-01	6.865814e-01	6.862637e-01	
157	1.319459e-07	6.866457e-01	6.866104e-01	6.862927e-01	
158	1.329459e-07	6.866745e-01	6.866394e-01	6.863216e-01	
159	1.339459e-07	6.867032e-01	6.866683e-01	6.863505e-01	
160	1.349459e-07	6.867318e-01	6.866971e-01	6.863793e-01	
161	1.359459e-07	6.867604e-01	6.867259e-01	6.864081e-01	
162	1.369459e-07	6.867890e-01	6.867546e-01	6.864368e-01	
163	1.379459e-07	6.868175e-01	6.867832e-01	6.864654e-01	
164	1.389459e-07	6.868459e-01	6.868118e-01	6.864940e-01	
165	1.399459e-07	6.868742e-01	6.868403e-01	6.865225e-01	
166	1.409459e-07	6.869025e-01	6.868688e-01	6.865510e-01	
167	1.419459e-07	6.869307e-01	6.868972e-01	6.865794e-01	
168	1.429459e-07	6.869589e-01	6.869255e-01	6.866077e-01	
169	1.439459e-07	6.869870e-01	6.869538e-01	6.866360e-01	
170	1.449459e-07	6.870150e-01	6.869820e-01	6.866642e-01	
171	1.459459e-07	6.870430e-01	6.870101e-01	6.866923e-01	
172	1.469459e-07	6.870709e-01	6.870382e-01	6.867204e-01	
173	1.479459e-07	6.870988e-01	6.870662e-01	6.867484e-01	
174	1.489459e-07	6.871266e-01	6.870942e-01	6.867764e-01	
175	1.499459e-07	6.871543e-01	6.871221e-01	6.868043e-01	
176	1.509459e-07	6.871820e-01	6.871499e-01	6.868321e-01	
177	1.519459e-07	6.872096e-01	6.871777e-01	6.868599e-01	
178	1.529459e-07	6.872372e-01	6.872054e-01	6.868876e-01	
179	1.539459e-07	6.872647e-01	6.872330e-01	6.869153e-01	
180	1.549459e-07	6.872921e-01	6.872606e-01	6.869428e-01	
181	1.559459e-07	6.873195e-01	6.872881e-01	6.869704e-01	
182	1.569459e-07	6.873468e-01	6.873156e-01	6.869978e-01	
183	1.579459e-07	6.873740e-01	6.873430e-01	6.870252e-01	
184	1.589459e-07	6.874012e-01	6.873703e-01	6.870525e-01	
185	1.599459e-07	6.874283e-01	6.873976e-01	6.870798e-01	
186	1.609459e-07	6.874554e-01	6.874248e-01	6.871070e-01	
187	1.619459e-07	6.874824e-01	6.874519e-01	6.871342e-01	
188	1.629459e-07	6.875093e-01	6.874790e-01	6.871613e-01	
189	1.639459e-07	6.875362e-01	6.875060e-01	6.871883e-01	
190	1.649459e-07	6.875630e-01	6.875330e-01	6.872152e-01	
191	1.659459e-07	6.875897e-01	6.875599e-01	6.872421e-01	
192	1.669459e-07	6.876164e-01	6.875867e-01	6.872689e-01	
193	1.679459e-07	6.876430e-01	6.876135e-01	6.872957e-01	
194	1.689459e-07	6.876696e-01	6.876402e-01	6.873224e-01	
195	1.699459e-07	6.876961e-01	6.876668e-01	6.873491e-01	
196	1.709459e-07	6.877225e-01	6.876934e-01	6.873756e-01	
197	1.719459e-07	6.877489e-01	6.877199e-01	6.874021e-01	
198	1.729459e-07	6.877752e-01	6.877463e-01	6.874286e-01	
199	1.739459e-07	6.878014e-01	6.877727e-01	6.874550e-01	
200	1.749459e-07	6.878276e-01	6.877991e-01	6.874813e-01	
201	1.759459e-07	6.878537e-01	6.878253e-01	6.875076e-01	
202	1.769459e-07	6.878798e-01	6.878515e-01	6.875337e-01	
203	1.779459e-07	6.879058e-01	6.878776e-01	6.875599e-01	
204	1.789459e-07	6.879317e-01	6.879037e-01	6.875859e-01	
205	1.799459e-07	6.879576e-01	6.879297e-01	6.876119e-01	
206	1.809459e-07	6.879833e-01	6.879556e-01	6.876379e-01	
207	1.819459e-07	6.880091e-01	6.879815e-01	6.876637e-01	
208	1.829459e-07	6.880348e-01	6.880073e-01	6.876895e-01	
209	1.839459e-07	6.880604e-01	6.880330e-01	6.877153e-01	
210	1.849459e-07	6.880859e-01	6.880587e-01	6.877410e-01	
211	1.859459e-07	6.881114e-01	6.880843e-01	6.877666e-01	
212	1.869459e-07	6.881368e-01	6.881099e-01	6.877921e-01	
213	1.879459e-07	6.881621e-01	6.881353e-01	6.878176e-01	
214	1.889459e-07	6.881874e-01	6.881608e-01	6.878430e-01	
215	1.899459e-07	6.882126e-01	6.881861e-01	6.878684e-01	
216	1.909459e-07	6.882378e-01	6.882114e-01	6.878937e-01	
217	1.919459e-07	6.882629e-01	6.882366e-01	6.879189e-01	
218	1.929459e-07	6.882879e-01	6.882618e-01	6.879440e-01	
219	1.939459e-07	6.883129e-01	6.882869e-01	6.879691e-01	
220	1.949459e-07	6.883378e-01	6.883119e-01	6.879942e-01	
221	1.959459e-07	6.883626e-01	6.883368e-01	6.880191e-01	
222	1.969459e-07	6.883874e-01	6.883617e-01	6.880440e-01	
223	1.979459e-07	6.884121e-01	6.883866e-01	6.880688e-01	
224	1.989459e-07	6.884367e-01	6.884113e-01	6.880936e-01	
225	1.999459e-07	6.884613e-01	6.884360e-01	6.881183e-01	
226	2.009459e-07	6.884858e-01	6.884606e-01	6.881429e-01	
227	2.019459e-07	6.885102e-01	6.884852e-01	6.881675e-01	
228	2.029459e-07	6.885346e-01	6.885097e-01	6.881920e-01	
229	2.039459e-07	6.885589e-01	6.885341e-01	6.882164e-01	
230	2.049459e-07	6.885831e-01	6.885585e-01	6.882408e-01	
231	2.059459e-07	6.886073e-01	6.885828e-01	6.882651e-01	
232	2.069459e-07	6.886314e-01	6.886070e-01	6.882893e-01	
233	2.079459e-07	6.886555e-01	6.886312e-01	6.883135e-01	
234	2.089459e-07	6.886794e-01	6.886553e-01	6.883376e-01	
235	2.099459e-07	6.887033e-01	6.886793e-01	6.883616e-01	
236	2.109459e-07	6.887272e-01	6.887033e-01	6.883856e-01	
237	2.119459e-07	6.887510e-01	6.887272e-01	6.884095e-01	
238	2.129459e-07	6.887747e-01	6.887510e-01	6.884333e-01	
239	2.139459e-07	6.887983e-01	6.887748e-01	6.884571e-01	
240	2.149459e-07	6.888219e-01	6.887985e-01	6.884808e-01	
241	2.159459e-07	6.888454e-01	6.888221e-01	6.885044e-01	
242	2.169459e-07	6.888688e-01	6.888457e-01	6.885280e-01	
243	2.179459e-07	6.888922e-01	6.888692e-01	6.885515e-01	
244	2.189459e-07	6.889155e-01	6.888926e-01	6.885749e-01	
245	2.199459e-07	6.889388e-01	6.889159e-01	6.885983e-01	
246	2.209459e-07	6.889619e-01	6.889392e-01	6.886216e-01	
247	2.219459e-07	6.889851e-01	6.889624e-01	6.886448e-01	
248	2.229459e-07	6.890081e-01	6.889856e-01	6.886679e-01	
249	2.239459e-07	6.890311e-01	6.890087e-01	6.886910e-01	
250	2.249459e-07	6.890540e-01	6.890317e-01	6.887140e-01	
251	2.259459e-07	6.890768e-01	6.890546e-01	6.887370e-01	
252	2.269459e-07	6.890996e-01	6.890775e-01	6.887599e-01	
253	2.279459e-07	6.891223e-01	6.891003e-01	6.887827e-01	
254	2.289459e-07	6.891449e-01	6.891231e-01	6.888054e-01	
255	2.299459e-07	6.891675e-01	6.891458e-01	6.888281e-01	
